Language_ID	na_prop	GB020	GB021	GB022	GB023	GB024	GB025	GB026	GB027	GB028	GB030	GB031	GB035	GB036	GB037	GB038	GB039	GB041	GB042	GB043	GB044	GB046	GB047	GB048	GB049	GB051	GB052	GB053	GB054	GB057	GB058	GB059	GB065	GB068	GB069	GB070	GB071	GB072	GB073	GB074	GB075	GB079	GB080	GB081	GB082	GB083	GB084	GB086	GB089	GB090	GB091	GB092	GB093	GB094	GB095	GB096	GB098	GB099	GB103	GB104	GB105	GB107	GB108	GB109	GB110	GB111	GB113	GB114	GB115	GB116	GB117	GB118	GB119	GB120	GB121	GB122	GB123	GB124	GB126	GB127	GB129	GB130	GB131	GB132	GB133	GB134	GB135	GB136	GB137	GB138	GB139	GB140	GB146	GB147	GB148	GB149	GB150	GB151	GB152	GB155	GB156	GB158	GB159	GB160	GB165	GB166	GB167	GB170	GB171	GB172	GB177	GB184	GB185	GB186	GB187	GB188	GB192	GB193	GB196	GB197	GB198	GB203	GB204	GB250	GB252	GB253	GB254	GB256	GB257	GB260	GB262	GB263	GB264	GB265	GB266	GB270	GB273	GB275	GB276	GB285	GB286	GB291	GB296	GB297	GB298	GB299	GB300	GB301	GB302	GB303	GB304	GB305	GB306	GB309	GB312	GB313	GB314	GB315	GB316	GB317	GB318	GB319	GB320	GB321	GB322	GB323	GB324	GB325	GB326	GB327	GB328	GB329	GB330	GB331	GB333	GB334	GB335	GB336	GB400	GB401	GB402	GB403	GB408	GB409	GB410	GB415	GB421	GB422	GB430	GB431	GB432	GB433	GB519	GB520	GB521	GB522
lama1288	0.26666666666666666	1	0	NA	1	2	3	NA	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2	1	1	0	1	0	1	1	1	1	1	NA	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	NA	1	1	1	1	NA	1	NA	0	0	0	0	NA	NA	1	NA	0	2	1	0	0	0	NA	1	1	1	1	NA	NA	1	NA	NA	NA	0	1	1	0	1	NA	NA	0	0	0	NA	NA	NA	NA	1	NA	0	NA	NA	1	3	0	0	NA	2	1	NA	NA	NA	NA	NA	0	0	0	1	0	NA	NA	NA	NA	0	1	0	0	0	1	NA	0	1	NA	1	NA	NA	NA	1	1	0	1	1	0	0	0	0	0	0	0	0	NA	NA	1	0	0	1	NA	NA	NA	NA	1	0	0	0	0	0	NA	1	0	0	1	NA	NA	NA	NA	NA	NA	1	0	1	1	0
lihi1237	0.26666666666666666	NA	0	1	0	1	3	0	NA	1	0	1	0	0	0	0	0	0	0	0	0	NA	1	0	NA	0	0	0	0	0	0	1	3	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	NA	0	1	0	0	0	1	0	1	0	NA	NA	0	0	0	1	NA	0	1	NA	0	1	0	1	0	NA	NA	1	NA	NA	1	NA	NA	0	0	0	NA	0	0	1	0	1	1	1	0	0	NA	0	0	0	0	0	0	0	0	0	0	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	1	NA	NA	0	NA	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	0	1	1	0	NA	0	NA	NA	1	1	1	0	NA	0	0	1	0	1	1	1	1	1
limo1249	0.26666666666666666	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	1	NA	NA	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NA	0	0	0	0	0	0	1	1	NA	NA	NA	0	0	0	0	0	0	1	0	1	0	1	NA	1	0	0	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	1	NA	NA	NA	NA	NA	1	0	0	0	0	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	0	1	NA	0	0	0	0	NA	NA	0	0	1	0	0	0	0	1	0	0	0	0	0	NA	NA	0	1	0	0	0	NA	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
muth1236	0.26666666666666666	0	0	0	0	1	NA	NA	NA	1	1	0	0	0	0	0	NA	0	0	0	1	NA	1	1	NA	1	0	1	0	0	0	NA	NA	0	0	1	1	1	1	0	1	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	NA	1	0	0	0	1	1	NA	NA	0	NA	NA	1	1	0	NA	NA	0	NA	0	0	1	NA	NA	NA	NA	NA	NA	1	0	1	NA	NA	0	0	0	NA	NA	NA	1	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	1	0	0	0	1	NA	0	NA	NA	NA	NA	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	NA	NA	NA	NA	NA	1	0	0	0	NA	0	0	0	1	0	NA	0	NA	NA	0	0	1	0	0	0	0	1
nucl1632	0.26666666666666666	0	0	0	0	2	1	0	NA	1	0	1	1	0	0	0	0	NA	0	0	0	NA	NA	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0	1	0	0	NA	NA	NA	NA	1	1	0	0	0	NA	1	1	NA	NA	NA	0	0	0	1	NA	1	NA	NA	0	1	0	0	1	NA	NA	NA	1	0	1	1	NA	0	0	0	NA	NA	NA	0	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	0	2	0	0	0	2	NA	0	0	0	0	1	NA	NA	NA	NA	NA	0	0	1	0	0	0	NA	NA	NA	0	NA	0	1	0	NA	0	0	0	1	NA	0	1	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	0	0	1	0	1	0	NA	NA	0	0	0	0	0	0	0	NA
rutu1240	0.26666666666666666	0	0	0	0	1	1	NA	1	0	NA	0	1	0	0	0	1	0	0	0	1	NA	1	NA	NA	1	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	NA	NA	NA	NA	0	0	0	0	0	0	0	1	1	0	1	NA	0	0	0	0	1	0	NA	NA	NA	NA	1	0	NA	0	0	1	0	0	1	NA	NA	NA	0	0	1	NA	NA	0	0	0	0	0	1	NA	NA	NA	0	NA	0	0	NA	0	1	0	NA	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	NA	0	0	0	1	NA	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	NA	NA	NA	NA	1	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sici1249	0.26666666666666666	1	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	NA	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	1	NA	0	0	0	1	0	0	0	0	0	0	NA	0	0	0	1	0	0	1	1	NA	NA	1	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	NA	NA	0	0	NA	0	1	1	0	0	1	1	NA	NA	NA	2	0	0	0	2	NA	0	0	0	1	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	NA	NA	NA	0	0	1	0	0	NA	NA	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	NA
vinm1237	0.26666666666666666	0	1	0	1	2	2	0	NA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	NA	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	NA	NA	NA	NA	1	NA	NA	NA	0	1	NA	NA	0	NA	1	0	1	NA	0	NA	0	NA	NA	0	1	0	1	0	1	1	1	1	0	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	1	NA	NA	0	0	0	0	0	0	NA	NA	0	0	NA	NA	0	2	0	0	0	2	0	NA	NA	NA	NA	NA	1	0	0	1	0	1	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	NA	NA	0	0	0	0	0	0	NA	1	NA	NA	0	0	1	0	0	0	NA	NA	0	0	1	1	0	0	0	0	1	0	0	0	0	NA	NA	NA	0	0	1	NA	1	0	0	0	0	0	0	0	NA	1
yako1252	0.26666666666666666	1	0	0	1	2	2	0	NA	0	1	0	NA	NA	NA	0	0	NA	0	0	1	NA	1	NA	1	0	0	0	0	0	0	1	2	1	NA	0	0	0	0	1	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	0	0	NA	0	0	0	NA	0	0	NA	0	0	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	NA	0	0	NA	0	1	NA	1	0	0	1	0	0	0	0	NA	NA	0	NA	NA	0	3	0	0	0	2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	1	0	1	0	0	0	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	1	0	1	0	0	0	0	0	1	1	0	NA
abee1242	0.2717948717948718	1	0	0	1	2	2	NA	1	0	0	0	NA	NA	NA	0	0	0	0	0	0	0	1	1	NA	0	0	0	0	0	0	NA	1	0	0	0	0	1	NA	1	0	1	0	0	1	NA	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	NA	NA	0	0	NA	NA	0	NA	1	0	0	1	0	NA	1	NA	NA	0	1	0	1	0	NA	1	1	0	0	0	NA	NA	NA	0	0	0	NA	0	0	0	1	0	0	0	0	NA	0	0	0	0	NA	NA	0	NA	NA	0	2	0	0	0	NA	NA	1	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	1	0	0	NA	NA	NA	NA	NA	0	0	0	0	NA	0	NA	NA	NA	NA	1	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	0	1	0	0	0	0	NA	NA	NA	NA	0	NA	0	0	0	0	1	0	NA	NA	0	0	0	0	0	0	0	1
arig1246	0.2717948717948718	1	0	1	0	1	1	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	NA	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	1	1	0	0	0	NA	NA	NA	NA	NA	0	1	0	1	0	0	1	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	0	1	1	NA	0	0	1	0	0	0	0	0	1	0	NA	NA	0	1	0	0	0	1	0	1	NA	NA	NA	NA	0	0	0	0	1	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	0	1	0	NA	NA	NA	NA	0	0	0	0	1	NA	NA	0	0	0	0	0	0	NA	NA	0	NA	0	1	0	0	0	1	NA	NA	NA	NA	NA	NA	0	0	1	0	1	0	NA	NA	NA	NA	NA	NA	1	1	1	NA
cypr1248	0.2717948717948718	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	NA	NA	NA	NA	0	0	1	2	NA	NA	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	NA	0	0	0	0	0	0	0	0	0	1	1	0	1	NA	NA	NA	NA	0	0	0	0	0	0	1	1	1	0	NA	1	NA	0	1	1	1	0	1	0	0	0	0	NA	0	0	NA	NA	NA	0	0	0	1	1	0	0	1	1	0	1	0	1	NA	1	0	1	1	0	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	0	1	0	0	0	0	NA	NA	0	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fefe1239	0.2717948717948718	1	0	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	NA	2	0	0	0	0	0	0	NA	NA	0	1	0	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	1	0	0	0	1	0	0	0	0	1	NA	0	0	0	0	0	0	0	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0	0	NA	NA	NA	1	NA	NA	1	1	1	0	0	NA	0	1	0	NA	0	1	0	1	NA	0	3	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	NA	1	0	0	NA	NA	1	1	1	NA	0	0	0	0	0	0	1	NA	NA	0	0	0	1	0	0	0	0	1	0	0	0	NA	NA	0	0	0	0	1	0	NA	NA	0	0	0	0	1	0	0	NA
hass1238	0.2717948717948718	1	0	1	0	3	3	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	2	NA	NA	0	0	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	1	NA	1	1	0	1	NA	NA	NA	NA	0	0	0	1	0	0	2	1	0	0	NA	NA	1	0	1	1	1	0	1	0	0	0	0	0	0	0	NA	0	0	0	0	NA	1	1	0	0	1	1	0	1	NA	1	2	1	0	1	NA	NA	0	1	0	0	0	NA	NA	NA	NA	NA	0	1	0	1	0	0	NA	NA	NA	NA	NA	0	1	0	NA	0	0	NA	0	NA	NA	1	0	NA	0	0	0	0	0	0	0	NA	NA	0	NA	0	1	0	NA	NA	NA	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hier1240	0.2717948717948718	0	0	0	0	1	1	NA	NA	0	0	0	0	0	0	0	1	NA	1	0	1	NA	1	0	0	0	0	1	0	0	0	0	1	NA	0	1	1	1	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	NA	0	NA	0	0	NA	0	0	NA	NA	NA	1	0	NA	0	1	NA	0	1	0	0	0	0	NA	NA	0	1	0	0	1	NA	NA	0	NA	NA	1	NA	NA	1	0	0	0	0	NA	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	NA	NA	0	1	0	0	1	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	1	0	NA	NA	NA	NA	NA	0	1	NA	NA	0	0	NA	0	NA	0	1	0	NA	NA	0	0	0	0	0	0	NA	NA	0	0	0	1	1	NA	0	NA	1	0	0	0	0	NA	NA	NA	1	0	0	0	0	1	0	0	1	0	0	0	0	NA
hung1275	0.2717948717948718	0	0	0	0	3	2	0	NA	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	NA	1	0	0	0	NA	NA	0	NA	NA	0	1	0	1	0	1	NA	0	0	1	NA	NA	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	1	NA	0	1	NA	1	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	1	1	0	0	0	0	0	0	1	1	NA	1
karn1252	0.2717948717948718	0	0	0	0	2	3	0	1	1	0	0	0	0	0	0	NA	0	0	0	0	0	1	NA	1	0	0	0	0	NA	NA	1	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	NA	0	1	0	0	0	0	0	0	NA	NA	NA	0	NA	NA	0	0	NA	0	0	0	NA	NA	NA	0	0	0	1	0	1	0	1	1	1	0	0	1	1	NA	NA	NA	NA	NA	0	0	1	NA	1	1	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	2	0	0	0	NA	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	1	1	0	0	0	0	0	1	1	0	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	1	1	1	0	NA
miri1266	0.2717948717948718	0	0	0	0	1	NA	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	1	NA	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	NA	0	NA	NA	1	NA	0	NA	NA	0	0	0	0	NA	NA	1	1	1	NA	NA	0	1	1	0	0	0	0	0	NA	NA	0	2	0	0	1	3	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	1	NA	0	NA	NA	0	0	0	0	1	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	0	1
nort2951	0.2717948717948718	NA	0	0	1	NA	1	NA	1	0	0	1	1	0	0	0	0	0	0	1	1	1	NA	1	NA	0	0	1	0	NA	0	1	1	1	NA	1	1	1	1	NA	NA	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	NA	1	1	1	1	1	1	NA	1	1	NA	NA	NA	NA	0	NA	0	1	0	0	1	1	NA	1	NA	0	1	0	NA	1	0	0	NA	1	1	1	NA	1	NA	NA	0	0	0	NA	1	NA	0	NA	1	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	1	NA	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	NA	NA	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	1	0	NA	0	0	0	0	1	1	1	NA	NA	NA	1
pate1247	0.2717948717948718	0	1	0	1	2	3	0	1	0	0	1	NA	NA	NA	0	NA	NA	0	0	0	0	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	0	0	0	0	0	0	1	0	NA	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	1	NA	0	0	NA	0	0	0	0	0	1	0	0	0	NA	1	0	0	NA	NA	1	0	1	0	NA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	1	0	0	0	NA	NA	0	0	0	NA	0	NA	NA	NA	3	NA	NA	0	2	NA	0	0	0	1	0	1	0	0	1	0	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	0	1	0	1	0	0	0	0	1	0	0	0	NA	NA	0	0	0	0	0	NA	0	0	NA	NA	1	1	0	0	NA	0	NA	NA	NA	NA	0	NA	NA	0	0	0	1	NA	1	0	0	0	0	0	1	1	1	1
tali1259	0.2717948717948718	1	1	1	0	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	NA	1	0	NA	0	0	0	0	0	1	1	2	1	0	0	0	0	0	1	0	1	1	0	0	0	0	NA	0	0	0	0	1	0	NA	0	NA	NA	NA	0	0	0	0	NA	NA	0	1	0	1	0	0	1	1	0	0	NA	0	NA	1	NA	0	1	0	1	0	1	1	NA	0	0	1	NA	NA	0	NA	0	NA	0	NA	1	0	1	NA	NA	0	0	0	0	0	0	0	0	1	0	NA	NA	0	2	0	0	0	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	NA	0	NA	0	1	0	0	0	1	0	0	0	0	0	0	0	0	NA	NA	0	NA	1	1	0	NA	0	NA	1	0	0	0	NA	1	0	0	0	0	1	NA	0	0	0	0	0	1	NA	1	0	1
aros1241	0.27692307692307694	1	NA	1	0	1	2	0	1	1	0	1	0	0	0	NA	0	0	0	0	0	NA	1	0	NA	0	0	0	0	0	1	1	3	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	NA	0	1	NA	0	0	NA	NA	0	1	0	1	0	0	1	0	0	1	NA	NA	NA	NA	0	0	NA	0	1	0	1	1	1	0	0	1	NA	NA	NA	NA	0	NA	0	0	1	0	NA	NA	1	0	0	0	0	0	0	1	0	0	0	NA	NA	0	2	0	0	0	2	NA	NA	NA	NA	NA	NA	1	0	0	0	0	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	1	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	0	0	0	1	0	0	0	NA	NA	0	0	NA	1	0	0	0	0	1	0	0	0	NA	NA	NA	NA	0	0	1	0	NA	NA	0	0	NA	1	0	0	0	1
bilb1241	0.27692307692307694	1	1	0	1	2	2	0	0	1	0	0	0	0	0	0	1	NA	0	0	NA	NA	0	0	0	0	0	0	0	0	0	1	1	0	0	1	NA	1	1	0	1	1	1	0	1	1	1	0	0	1	0	1	1	0	0	1	0	0	NA	NA	1	1	NA	0	0	1	NA	0	NA	0	0	0	NA	NA	0	NA	NA	0	NA	NA	0	1	0	1	0	NA	NA	1	1	0	1	1	0	NA	NA	0	NA	NA	0	NA	NA	0	1	1	0	0	NA	0	0	0	0	0	NA	NA	NA	NA	0	2	0	0	0	NA	NA	0	0	0	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	0	1	0	NA	0	0	1	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	1	1	0	NA	NA	NA	0	1	0	0	0	NA	1	NA	0	1	1	0	NA	NA	0	0	0	1	NA	NA	0	1
bodo1267	0.27692307692307694	0	NA	1	0	1	1	0	NA	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	NA	0	1	0	1	1	NA	NA	1	1	0	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	NA	NA	1	1	1	1	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	1	0	0	1	1	NA	NA	1	0	0	NA	NA	0	0	0	NA	NA	0	1	0	1	NA	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	1	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	1	0	0	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chim1301	0.27692307692307694	1	0	0	1	3	3	0	1	NA	0	NA	0	0	0	0	0	NA	0	NA	0	NA	NA	1	1	0	0	0	1	0	NA	1	1	1	0	1	0	1	1	NA	NA	1	1	NA	1	1	1	0	1	1	1	1	1	1	NA	1	NA	NA	1	1	NA	1	1	NA	NA	NA	1	1	1	NA	1	NA	0	0	0	1	0	0	1	NA	NA	1	0	1	1	NA	NA	0	NA	1	1	1	1	0	0	NA	NA	0	NA	1	NA	1	0	NA	0	0	0	0	0	0	0	0	0	0	1	NA	0	2	0	0	0	3	NA	1	NA	NA	NA	NA	NA	0	0	0	0	NA	1	NA	NA	NA	NA	0	1	NA	NA	0	0	1	1	NA	0	0	NA	0	NA	NA	1	NA	0	0	0	NA	0	0	1	0	NA	1	1	0	0	0	0	1	NA	0	1	1	0	0	NA	1	NA	NA	0	0	1	0	0	0	0	1	0	1	0	0	0	1
cogu1240	0.27692307692307694	0	0	0	0	3	3	0	1	0	0	0	1	0	0	0	0	NA	0	0	1	0	NA	0	NA	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	NA	1	1	NA	NA	1	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	0	0	NA	1	1	1	NA	NA	NA	1	0	0	1	0	0	1	1	NA	1	1	0	NA	NA	NA	NA	0	0	0	0	1	1	0	NA	NA	NA	0	0	NA	0	0	0	0	1	1	0	1	1	0	2	0	0	0	NA	NA	0	0	1	1	0	NA	0	0	NA	0	1	0	0	1	0	1	0	1	0	NA	0	0	0	NA	0	NA	0	NA	NA	NA	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	NA	NA	NA	NA	1	0	0	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA
gobu1238	0.27692307692307694	0	0	0	0	2	2	0	0	1	1	0	NA	0	0	0	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	1	1	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	NA	0	0	0	0	0	1	0	NA	NA	NA	0	NA	0	1	0	NA	1	NA	1	NA	NA	NA	NA	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	NA	0	0	0	1	1	NA	NA	NA	NA	NA	0	1	0	1	0	0	NA	NA	NA	0	NA	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	0	1	NA	NA	1	NA	NA	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kuru1301	0.27692307692307694	0	0	0	0	1	NA	NA	NA	0	1	0	0	0	0	0	0	NA	NA	0	NA	0	NA	1	1	1	0	1	0	0	0	0	1	NA	NA	1	1	1	1	0	1	0	1	NA	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	NA	0	0	0	1	1	1	1	1	0	1	0	NA	NA	NA	1	0	0	NA	NA	0	1	0	0	1	1	1	1	0	0	1	NA	0	1	NA	NA	0	NA	0	1	0	NA	NA	NA	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	NA	NA	1	1	0	0	0	NA	NA	NA	NA	NA	0	1	0	0	0	0	NA	NA	NA	1	NA	0	1	0	0	0	NA	NA	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
